Code,organization_label (en),REF URL organization_label (en),RET DAT organization_label (en),description (en),alias (en),instance of (P31),REF URL instance of (P31),RET DAT instance of (P31),located at street address (P6375),REF URL located at street address (P6375),RET DAT located at street address (P6375),city (P131),REF URL city (P131),RET DAT city (P131),county (P131),REF URL county (P131),RET DAT county (P131),state (P131),REF URL state (P131),RET DAT state (P131),country (P17),REF URL country (P17),RET DAT country (P17),coordinate location (P625),REF URL coordinate location (P625),RET DAT coordinate location (P625),phone number (P1329),REF URL phone number (P1329),RET DAT phone number (P1329),email address (P968),REF URL email address (P968),RET DAT email address (P968),official website (P856),REF URL official website (P856),RET DAT official website (P856),inception (P571),REF URL inception (P571),RET DAT inception (P571),"dissolved, abolished or demolished (P576)","REF URL dissolved, abolished or demolished (P576)","RET DAT dissolved, abolished or demolished (P576)",parent organization (P749),REF URL parent organization (P749),RET DAT parent organization (P749),subsidiaries (P355),REF URL subsidiaries (P355),RET DAT subsidiaries (P355),PO Box (P2918),REF URL PO Box (P2918),RET DAT PO Box (P2918),Postal Code (P281),REF URL Postal Code (P281),RET DAT Postal Code (P281),Facebook ID (P2013),REF URL Facebook ID (P2013),RET DAT Facebook ID (P2013),"Source Notes","Internal Notes",QC
0812,Jefferson Davis Memorial Museum and Park,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"heritage site in Fitzgerald, Georgia, USA",,heritage site,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"338 Jeff Davis Park Road, Fitzgerald, GA 31750",https://web.archive.org/web/20191217162747/https://gastateparks.org/JeffersonDavisMemorial,2019-12-17,Fitzgerald,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Irwin County,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Georgia,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,United States of America,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"31.663317, -83.385981","https://www.google.com/maps/place/Jeff+Davis+Park/@31.6632759,-83.3865253,147m",2019-12-17,+1-229-831-2335,https://web.archive.org/web/20191217162747/https://gastateparks.org/JeffersonDavisMemorial,2019-12-17,,,,https://gastateparks.org/JeffersonDavisMemorial,https://web.archive.org/web/20191217162747/https://gastateparks.org/JeffersonDavisMemorial,2019-12-17,,,,"","","",,,,,,,,,,,,,,,,"","",2020-04-14 CL
0813,Jenkins County Historical Society,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,,,,,,,,,,,,Jenkins County,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Georgia,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,United States of America,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,,,,,,,,,,,,,,,,"","","",,,,,,,,,,,,,,,,"No contact information available","added inception and dissolved dates to wikidata - CL",2020-04-14 CL
0814,Jimmy Carter National Historic Site,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"heritage site in Plains, Georgia, USA",,heritage site,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"300 North Bond Street, Plains, GA 31780",https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Plains,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Sumter County,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Georgia,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,United States of America,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"32.036505, -84.392549",https://www.geocod.io,2020-02-20,+1-229-824-4104,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,,,,http://www.nps.gov/jica/,https://web.archive.org/web/20191217164107/https://www.nps.gov/jica/index.htm,2019-12-17,,,,"","","",,,,,,,,,,,,,,,,"","",2020-04-14 CL
0815,Wren's Nest,https://web.archive.org/web/20191217164608/https://wrensnest.org/,2019-12-17,"museum in Atlanta, Georgia, USA",,museum,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"1050 Ralph D. Abernathy Boulevard SW, Atlanta, GA 30310",https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Atlanta,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Fulton County,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Georgia,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,United States of America,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"33.7375, -84.422354",https://www.geocod.io,2020-02-20,+1-404-753-7735,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,mailto:info@wrensnestonline.com,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,https://wrensnest.org/,https://web.archive.org/web/20191217164608/https://wrensnest.org/,2019-12-17,1913,https://web.archive.org/web/20191217170539/https://wrensnest.org/education/history-of-the-wrens-nest/,2019-12-17,"","","",,,,,,,,,,,,,,,,"","",2020-04-14 CL
0816,Johnson County Historical Society,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"historical society in Wrightsville, Georgia, USA",,historical society,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"40 Will Tom Circle, Wrightsville, GA 31096",https://web.archive.org/web/20191217172937/https://www.facebook.com/Johnson-County-Historical-Society-114322495774092/about/?ref=page_internal,2019-12-17,Wrightsville,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Johnson County,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Georgia,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,United States of America,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"32.768177, -82.690865","https://www.google.com/maps/place/40+Will+Tom+Cir,+Wrightsville,+GA+31096/@32.7680829,-82.6909274,36m",2020-02-20,+1-478-232-5913,https://web.archive.org/web/20191217172937/https://www.facebook.com/Johnson-County-Historical-Society-114322495774092/about/?ref=page_internal,2019-12-17,,,,,,,,,,"","","",,,,,,,,,,,,,,,,"","",2020-04-14 CL
0817,Kennesaw Historical Society,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"historical society in Kennesaw, Georgia, USA",,historical society,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,,,,Kennesaw,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Cobb County,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Georgia,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,United States of America,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,,,,,,,mailto:lpbramlett@hotmail.com,https://github.com/clifflandis/GaNCH/commit/7c8ecfc632af455cd8e414a8f56b3d8e665e813f,2020-02-17,,,,,,,"","","",,,,,,,,,,,,,kennesawhistoricalsociety,https://web.archive.org/web/20191217194517/https://www.facebook.com/kennesawhistoricalsociety/,2019-12-17,"Facebook message response: ""The Kennesaw Historical Society has more or less become inactive. A couple of us do still try to provide educational programs in our area and we field questions about Kennesaw history through this Facebook page....We don't have a physical location as such but can be reached through my email at lpbramlett@hotmail.com.""","",2020-04-14 CL
0818,Kennesaw Mountain National Battlefield Park,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"heritage site in Kennesaw, Georgia, USA",,heritage site,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"900 Kennesaw Mountain Drive, Kennesaw, GA 30152",https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Kennesaw,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Cobb County,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Georgia,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,United States of America,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"33.983201, -84.577871","https://www.google.com/maps/place/Kennesaw+Mountain+National+Battlefield+Park+Visitors+Center/@33.9830959,-84.5779649,58m",2020-02-20,+1-770-427-4686,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,,,,https://www.nps.gov/kemo/index.htm,https://web.archive.org/web/20191217194810/https://www.nps.gov/kemo/index.htm,2019-12-17,,,,"","","",,,,,,,,,,,,,,,,"","",2020-04-15 CL
0819,Kennesaw State University Archives,https://web.archive.org/web/20191217195354/https://archives.kennesaw.edu/index.php,2019-12-17,"archives in Kennesaw, Georgia, USA",,archives,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"385 Cobb Avenue, MD 1704, Kennesaw, GA 30144",https://web.archive.org/web/20191217195511/https://archives.kennesaw.edu/about/contact.php,2019-12-17,Kennesaw,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Cobb County,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Georgia,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,United States of America,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"34.038309, -84.583787",https://www.geocod.io,2020-02-20,+1-470-578-6289,https://web.archive.org/web/20191217195511/https://archives.kennesaw.edu/about/contact.php,2019-12-17,mailto:archives@kennesaw.edu,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,https://archives.kennesaw.edu/index.php,https://web.archive.org/web/20191217195354/https://archives.kennesaw.edu/index.php,2019-12-17,,,,"","","",Kennesaw State University,https://web.archive.org/web/20200115203301/https://www.kennesaw.edu/,2020-01-15,,,,,,,,,,,,,"","",2020-04-15 CL
0820,Georgia Northwestern Technical College Polk County Campus Library,https://web.archive.org/web/20191203183331/http://www.gntc.edu/about/,2019-12-03,"academic library in Rockmart, Georgia, USA",,academic library,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"466 Brock Road, Rockmart, GA 30153",https://web.archive.org/web/20191203183539/https://library.gntc.edu/,2019-12-03,Rockmart,https://web.archive.org/web/20191203183539/https://library.gntc.edu/,2019-12-03,Polk County,https://web.archive.org/web/20191203183539/https://library.gntc.edu/,2019-12-03,Georgia,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,United States of America,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"34.022187, -85.038105","https://www.google.com/maps/place/34%C2%B001'19.9%22N+85%C2%B002'17.2%22W/@34.022187,-85.0386522,143m",2020-02-20,+1-706-378-1781,https://web.archive.org/web/20191203183539/https://library.gntc.edu/,2019-12-03,,,,https://library.gntc.edu/,https://web.archive.org/web/20191203183539/https://library.gntc.edu/,2019-12-03,,,,"","","",Georgia Northwestern Technical College,https://web.archive.org/web/20191203183854/http://www.gntc.edu/,2019-12-03,,,,,,,,,,,,,"","",2020-04-09 AD
0821,King Library and Archives,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"archives in Atlanta, Georgia, USA",,archives,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"449 Auburn Avenue NE, Atlanta, GA 30312",https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Atlanta,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Fulton County,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Georgia,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,United States of America,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"33.755026, -84.373072",https://www.geocod.io,2020-02-20,+1-404-526-8983,https://web.archive.org/web/20191217201218/https://thekingcenter.org/contact-us/,2019-12-17,mailto:archives@thekingcenter.org,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,https://thekingcenter.org/,https://web.archive.org/web/20191217200941/https://thekingcenter.org/,2019-12-17,,,,"","","",,,,,,,,,,,,,,,,"","",2020-04-15 CL
0822,King-Tisdell Cottage,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"museum in Savannah, Georgia, USA",,museum,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"514 East Huntingdon Street, Savannah, GA 31401",https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Savannah,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Chatham County,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Georgia,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,United States of America,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"32.067624, -81.089456",https://www.geocod.io,2020-02-20,+1-912-335-8868,https://web.archive.org/web/20191218141752/http://www.beachinstitute.org/,2019-12-18,mailto:engage@beachinstitute.org,https://web.archive.org/web/20191218141752/http://www.beachinstitute.org/,2019-12-18,http://www.beachinstitute.org/,https://web.archive.org/web/20191218141752/http://www.beachinstitute.org/,2019-12-18,,,,"","","",,,,,,,,,,,,,,,,"","",2020-04-15 CL
0823,Kolomoki Mounds State Park Museum,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"heritage site in Blakely, Georgia, USA",,heritage site,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"205 Indian Mounds Road, Blakely, GA 39823",https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Blakely,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Early County,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Georgia,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,United States of America,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"31.468304, -84.948242","https://www.google.com/maps/place/Kolomoki+Mounds+Archaeological+Area+Historic+Marker/@31.4682902,-84.9487895,147m",2019-12-18,+1-229-724-2150,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,,,,https://gastateparks.org/KolomokiMounds,https://web.archive.org/web/20191218142146/https://gastateparks.org/KolomokiMounds,2019-12-18,,,,"","","",,,,,,,,,,,,,,,,"","",2020-04-15 CL
0824,LaGrange Art Museum,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"museum in LaGrange, Georgia, USA",,museum,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"112 Lafayette Parkway, LaGrange, GA 30240",https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,LaGrange,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Troup County,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Georgia,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,United States of America,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"33.038297, -85.030108",https://www.geocod.io,2020-02-20,+1-706-882-3267,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,mailto:info@lagrangeartmuseum.org,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,http://www.lagrangeartmuseum.org,https://web.archive.org/web/20191218142600/https://lagrangeartmuseum.org/,2019-12-18,,,,"","","",,,,,,,,,,,,,,,,"","",2020-04-15 CL
0825,Frank and Laura Lewis Library,https://web.archive.org/web/20191218143544/https://www.lagrange.edu/library/index.html,2019-12-18,"academic library in LaGrange, Georgia, USA",,academic library,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"601 Broad Street, LaGrange, GA 30240",https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,LaGrange,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Troup County,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Georgia,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,United States of America,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"33.038859, -85.043197",https://www.geocod.io,2020-02-20,+1-706-880-8312,https://web.archive.org/web/20191218143813/https://lagrange.libguides.com/FAQs/contactus,2019-12-18,mailto:circulation@lagrange.edu,https://web.archive.org/web/20191218143813/https://lagrange.libguides.com/FAQs/contactus,2019-12-18,https://www.lagrange.edu/library/index.html,https://web.archive.org/web/20191218143544/https://www.lagrange.edu/library/index.html,2019-12-18,,,,"","","",LaGrange College,https://web.archive.org/web/20191218163428/https://www.lagrange.edu/,2019-12-18,,,,,,,,,,,,,"","",2020-04-15 CL
0826,Lake Park Historical Society and Museum,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"heritage site in Lake Park, Georgia, USA",Lake Park Area Historical Society,heritage site,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"5227 Mill Store Road, Lake Park, GA 31636",https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Lake Park,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Lowndes County,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Georgia,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,United States of America,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"30.676905, -83.218637",https://www.geocod.io,2020-02-20,+1-229-559-5302,https://web.archive.org/web/20191218144330/https://www.lakeparkga.com/contact-us/,2019-12-18,,,,https://www.lakeparkga.com/,https://web.archive.org/web/20191218144545/https://www.lakeparkga.com/,2019-12-18,,,,"","","",,,,,,,,,,,,,,,,"","",2020-04-15 CL
0827,Lanier Museum of Natural History,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,,,,,,,,,,,,Gwinnett County,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Georgia,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,United States of America,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,,,,,,,,,,,,,,,,"","","",,,,,,,,,,,,,,,,"Yelp reports museum as closed. Cannot locate closing date.","",2020-04-15 CL
0828,Lapham-Patterson House,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"heritage site in Thomasville, Georgia, USA",,heritage site,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"626 North Dawson Street, Thomasville, GA 31792",https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Thomasville,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Thomas County,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Georgia,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,United States of America,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"30.845500, -083.982583",https://web.archive.org/web/20191218153741/https://gastateparks.org/LaphamPattersonHouse,2019-12-18,+1-229-226-7664,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,,,,https://gastateparks.org/LaphamPattersonHouse,https://web.archive.org/web/20191218153741/https://gastateparks.org/LaphamPattersonHouse,2019-12-18,1884,https://web.archive.org/web/20191218153741/https://gastateparks.org/LaphamPattersonHouse,2019-12-18,"","","",,,,,,,,,,,,,,,,"","",2020-04-15 CL
0829,Roswell Georgia Family History Center,https://web.archive.org/web/20191218155250/https://www.familysearch.org/wiki/en/Roswell_Georgia_Family_History_Center,2019-12-18,"repository in Roswell, Georgia, USA",,repository,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"500 Norcross Street, Roswell, GA 30077",https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Roswell,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Fulton County,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Georgia,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,United States of America,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"34.026462, -84.345695",https://www.geocod.io,2020-02-20,+1-770-594-1706,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,mailto:GA_Roswell@ldsmail.net,https://web.archive.org/web/20191218155250/https://www.familysearch.org/wiki/en/Roswell_Georgia_Family_History_Center,2019-12-18,https://www.familysearch.org/wiki/en/Roswell_Georgia_Family_History_Center,https://web.archive.org/web/20191218155250/https://www.familysearch.org/wiki/en/Roswell_Georgia_Family_History_Center,2019-12-18,,,,"","","",,,,,,,,,,,,,,,,"","",2020-04-15 CL
0830,LeConte-Woodmanston Foundation,https://web.archive.org/web/20200217210001/http://www.leconte-woodmanston.org/contactus.html,2020-02-17,"historical society in Midway, Georgia, USA",,historical society,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,,,,Midway,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Liberty County,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Georgia,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,United States of America,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,,,,+1-912-884-6500,https://web.archive.org/web/20200217210001/http://www.leconte-woodmanston.org/contactus.html,2020-02-17,mailto:info@leconte-woodmanston.org,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,http://www.leconte-woodmanston.org,https://web.archive.org/web/20200217210246/http://www.leconte-woodmanston.org/,2020-02-17,,,,"","","",,,,,,,179,https://web.archive.org/web/20200217210001/http://www.leconte-woodmanston.org/contactus.html,2020-02-17,31320,https://web.archive.org/web/20200217210001/http://www.leconte-woodmanston.org/contactus.html,2020-02-17,,,,"","",2020-04-15 CL
0831,Lee-Stelzer Heritage Research Museum,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"museum in Atlanta, Georgia, USA",,museum,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"372 Sisson Avenue NE, Atlanta, GA 30317",https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Atlanta,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,DeKalb County,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Georgia,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,United States of America,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"33.764066, -84.314977",https://www.geocod.io,2020-02-20,+1-404-373-6327,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,,,,,,,,,,"","","",,,,,,,,,,,,,,,,"","",2020-04-15 CL
0832,Liberty County Historical Society,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"historical society in Hinesville, Georgia, USA",,historical society,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,,,,Hinesville,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Liberty County,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Georgia,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,United States of America,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,,,,,,,,,,https://libertyhistory.org/,https://web.archive.org/web/20191218163113/https://libertyhistory.org/,2019-12-18,,,,"","","",,,,,,,982,https://web.archive.org/web/20191218163215/https://libertyhistory.org/contact,2019-12-18,31310,https://web.archive.org/web/20191218163215/https://libertyhistory.org/contact,2019-12-18,,,,"","",2020-04-15 CL
0833,University of North Georgia Special Collections & Archives Dahlonega Campus,https://web.archive.org/web/20191218163848/https://ung.edu/libraries/sc-archives/index.php,2019-12-18,"archives in Dahlonega, Georgia, USA",,archives,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"117 Georgia Circle, Dahlonega, GA 30597",https://web.archive.org/web/20191218164205/https://ung.edu/libraries/campus-libraries/dahlonega.php%23exp-dahlonega-campus-1,2019-12-18,Dahlonega,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Lumpkin County,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Georgia,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,United States of America,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"34.527393, -83.982574",https://www.geocod.io,2020-02-20,+1-706-864-1889,https://web.archive.org/web/20191218163848/https://ung.edu/libraries/sc-archives/index.php,2019-12-18,mailto:askus@ung.edu,https://web.archive.org/web/20191218163848/https://ung.edu/libraries/sc-archives/index.php,2019-12-18,https://ung.edu/libraries/sc-archives/index.php,https://web.archive.org/web/20191218163848/https://ung.edu/libraries/sc-archives/index.php,2019-12-18,,,,"","","",,,,,,,,,,,,,,,,"","",2020-04-15 CL
