Code,organization_label (en),REF URL organization_label (en),RET DAT organization_label (en),description (en),alias (en),instance of (P31),REF URL instance of (P31),RET DAT instance of (P31),located at street address (P6375),REF URL located at street address (P6375),RET DAT located at street address (P6375),city (P131),REF URL city (P131),RET DAT city (P131),county (P131),REF URL county (P131),RET DAT county (P131),state (P131),REF URL state (P131),RET DAT state (P131),country (P17),REF URL country (P17),RET DAT country (P17),phone number (P1329),REF URL phone number (P1329),RET DAT phone number (P1329),email address (P968),REF URL email address (P968),RET DAT email address (P968),official website (P856),REF URL official website (P856),RET DAT official website (P856),inception (P571),REF URL inception (P571),RET DAT inception (P571),"dissolved, abolished or demolished (P576)","REF URL dissolved, abolished or demolished (P576)","RET DAT dissolved, abolished or demolished (P576)",parent organization (P749),REF URL parent organization (P749),RET DAT parent organization (P749),subsidiaries (P355),REF URL subsidiaries (P355),RET DAT subsidiaries (P355),PO Box (P2918),REF URL PO Box (P2918),RET DAT PO Box (P2918),Postal Code (P281),REF URL Postal Code (P281),RET DAT Postal Code (P281),Facebook ID (P2013),REF URL Facebook ID (P2013),RET DAT Facebook ID (P2013)," Source Notes"," Internal Notes",QC
0327,Burke County Library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Waynesboro, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"130 Highway 24 South, Waynesboro, GA 30830",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Waynesboro,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Burke County,https://web.archive.org/web/20191108132526/https://gchrl.org/branches/burke-county-library/,2019-11-08,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-706-554-3277,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,https://gchrl.org/branches/burke-county-library/,https://web.archive.org/web/20191108132526/https://gchrl.org/branches/burke-county-library/,2019-11-08,,,,"","","",Greater Clarks Hill Regional Libraries,https://web.archive.org/web/20191022192505/https://gchrl.org/,2019-10-22,,,,,,,,,,burkecountylibrary,https://web.archive.org/web/20191108132630/https://www.facebook.com/burkecountylibrary,2019-11-08,"","",2019-12-10 JL
0328,Columbia County Library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Evans, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"7022 Evans Town Center Boulevard, Evans, GA 30809",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Evans,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Columbia County,https://web.archive.org/web/20191108133308/https://gchrl.org/branches/columbia-county-library/,2019-11-08,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-706-863-1946,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,https://gchrl.org/branches/columbia-county-library/,https://web.archive.org/web/20191108133308/https://gchrl.org/branches/columbia-county-library/,2019-11-08,,,,"","","",Greater Clarks Hill Regional Libraries,https://web.archive.org/web/20191022192505/https://gchrl.org/,2019-10-22,,,,,,,,,,CoCoLibrary,https://web.archive.org/web/20191108133435/https://www.facebook.com/CoCoLibrary/,2019-11-08,"","",2020-02-06 CL
0329,Euchee Creek Library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Grovetown, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"5907 Euchee Creek Drive, Grovetown, GA 30813",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Grovetown,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Columbia County,https://web.archive.org/web/20191108133740/https://gchrl.org/branches/euchee-creek-library/,2019-11-08,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-706-556-0594,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,https://gchrl.org/branches/euchee-creek-library/,https://web.archive.org/web/20191108133740/https://gchrl.org/branches/euchee-creek-library/,2019-11-08,,,,"","","",Greater Clarks Hill Regional Libraries,https://web.archive.org/web/20191022192505/https://gchrl.org/,2019-10-22,,,,,,,,,,eucheecreeklibrary,https://web.archive.org/web/20191108133940/https://www.facebook.com/eucheecreeklibrary,2019-11-08,"","",2019-12-10 JL
0330,Harlem Library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Harlem, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"145 North Louisville Street, Harlem, GA 30814",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Harlem,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Columbia County,https://web.archive.org/web/20191108134202/https://gchrl.org/branches/harlem-branch-library/,2019-11-08,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-706-650-5009,https://web.archive.org/web/20191108134202/https://gchrl.org/branches/harlem-branch-library/,2019-11-08,,,,https://gchrl.org/branches/harlem-branch-library/,https://web.archive.org/web/20191108134202/https://gchrl.org/branches/harlem-branch-library/,2019-11-08,,,,"","","",Greater Clarks Hill Regional Libraries,https://web.archive.org/web/20191022192505/https://gchrl.org/,2019-10-22,,,,,,,,,,harlemlibraryga,https://web.archive.org/web/20191108134250/https://www.facebook.com/harlemlibraryga/,2019-11-08,"","",2019-12-10 JL
0331,Lincoln County Library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Lincolnton, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"181 North Peachtree Street, Lincolnton, GA 30817",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Lincolnton,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Lincoln County,https://web.archive.org/web/20191108134434/https://gchrl.org/branches/lincoln-county-library/,2019-11-08,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-706-359-4014,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,https://gchrl.org/branches/lincoln-county-library/,https://web.archive.org/web/20191108134434/https://gchrl.org/branches/lincoln-county-library/,2019-11-08,,,,"","","",Greater Clarks Hill Regional Libraries,https://web.archive.org/web/20191022192505/https://gchrl.org/,2019-10-22,,,,,,,,,,lincolncountylibrary,https://web.archive.org/web/20191108134649/https://www.facebook.com/lincolncountylibrary,2019-11-08,"","",2020-02-06 CL
0332,Midville Library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Midville, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"149 Trout Street, Midville, GA 30441",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Midville,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Burke County,https://web.archive.org/web/20191108132732/https://gchrl.org/branches/midville-branch-library/,2019-11-08,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-478-589-7825,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,https://gchrl.org/branches/midville-branch-library/,https://web.archive.org/web/20191108132732/https://gchrl.org/branches/midville-branch-library/,2019-11-08,,,,"","","",Greater Clarks Hill Regional Libraries,https://web.archive.org/web/20191022192505/https://gchrl.org/,2019-10-22,,,,,,,,,,,,,"","",2019-12-10 JL
0333,Sardis Branch Library,https://web.archive.org/web/20191108132940/https://gchrl.org/branches/sardis-branch-library/,2019-11-08,"public library in Sardis, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"750 Charles Perry Avenue, Sardis, GA 30456",https://web.archive.org/web/20191108132940/https://gchrl.org/branches/sardis-branch-library/,2019-11-08,Sardis,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Burke County,https://web.archive.org/web/20191108132940/https://gchrl.org/branches/sardis-branch-library/,2019-11-08,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-478-569-4866,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,https://gchrl.org/branches/sardis-branch-library/,https://web.archive.org/web/20191108132940/https://gchrl.org/branches/sardis-branch-library/,2019-11-08,,,,"","","",Greater Clarks Hill Regional Libraries,https://web.archive.org/web/20191022192505/https://gchrl.org/,2019-10-22,,,,,,,,,,,,,"","",2019-12-10 JL
0334,Warren County Library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Warrenton, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"10 Warren Street, Warrenton, GA 30828",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Warrenton,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Warren County,https://web.archive.org/web/20191108135818/https://gchrl.org/branches/warren-county-library/,2019-11-08,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-706-465-2656,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,https://gchrl.org/branches/warren-county-library/,https://web.archive.org/web/20191108135818/https://gchrl.org/branches/warren-county-library/,2019-11-08,,,,"","","",Greater Clarks Hill Regional Libraries,https://web.archive.org/web/20191022192505/https://gchrl.org/,2019-10-22,,,,,,,,,,Warren-County-LibraryWarrenton-GA-30828-164282060443340,https://web.archive.org/web/20191108135816/https://www.facebook.com/Warren-County-LibraryWarrenton-GA-30828-164282060443340/,2019-11-08,"","",2019-12-10 JL
0335,Buford-Sugar Hill Branch,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Buford, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"2100 Buford Highway, Buford, GA 30518",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Buford,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Gwinnett County,https://web.archive.org/web/20191108141143/https://www.gwinnettpl.org/locations-and-hours/,2019-11-08,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-770-978-5154,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,https://www.gwinnettpl.org/locations-and-hours/,https://web.archive.org/web/20191108141143/https://www.gwinnettpl.org/locations-and-hours/,2019-11-08,,,,"","","",Gwinnett County Public Library,https://web.archive.org/web/20191022192547/https://www.gwinnettpl.org/,2019-10-22,,,,,,,,,,,,,"","",2019-12-10 JL
0336,Centerville Branch,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Snellville, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"3025 Bethany Church Road, Snellville, GA 30039",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Snellville,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Gwinnett County,https://web.archive.org/web/20191108141143/https://www.gwinnettpl.org/locations-and-hours/,2019-11-08,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-770-978-5154,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,https://www.gwinnettpl.org/locations-and-hours/,https://web.archive.org/web/20191108141143/https://www.gwinnettpl.org/locations-and-hours/,2019-11-08,,,,"","","",Gwinnett County Public Library,https://web.archive.org/web/20191022192547/https://www.gwinnettpl.org/,2019-10-22,,,,,,,,,,,,,"","",2019-12-12 JL
0337,Collins Hill Branch,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Lawrenceville, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"455 Camp Perrin Road, Lawrenceville, GA 30043",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Lawrenceville,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Gwinnett County,https://web.archive.org/web/20191108141143/https://www.gwinnettpl.org/locations-and-hours/,2019-11-08,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-770-978-5154,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,https://www.gwinnettpl.org/locations-and-hours/,https://web.archive.org/web/20191108141143/https://www.gwinnettpl.org/locations-and-hours/,2019-11-08,,,,"","","",Gwinnett County Public Library,https://web.archive.org/web/20191022192547/https://www.gwinnettpl.org/,2019-10-22,,,,,,,,,,,,,"","",2019-12-10 JL
0338,Dacula Branch,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Dacula, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"265 Dacula Road, Dacula, GA 30019",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Dacula,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Gwinnett County,https://web.archive.org/web/20191108141143/https://www.gwinnettpl.org/locations-and-hours/,2019-11-08,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-770-978-5154,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,https://www.gwinnettpl.org/locations-and-hours/,https://web.archive.org/web/20191108141143/https://www.gwinnettpl.org/locations-and-hours/,2019-11-08,,,,"","","",Gwinnett County Public Library,https://web.archive.org/web/20191022192547/https://www.gwinnettpl.org/,2019-10-22,,,,,,,,,,,,,"","",2019-12-10 JL
0339,Duluth Branch,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Duluth, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"3480 Duluth Park Lane, Duluth, GA 30096",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Duluth,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Gwinnett County,https://web.archive.org/web/20191108141143/https://www.gwinnettpl.org/locations-and-hours/,2019-11-08,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-770-978-5154,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,https://www.gwinnettpl.org/locations-and-hours/,https://web.archive.org/web/20191108141143/https://www.gwinnettpl.org/locations-and-hours/,2019-11-08,,,,"","","",Gwinnett County Public Library,https://web.archive.org/web/20191022192547/https://www.gwinnettpl.org/,2019-10-22,,,,,,,,,,,,,"","",2019-12-10 JL
0340,Snellville Branch,https://web.archive.org/web/20191108141143/https://www.gwinnettpl.org/locations-and-hours/,2019-11-08,"public library in Snellville, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"2740 Lenora Church Road, Snellville, GA 30078",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Snellville,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Gwinnett County,https://web.archive.org/web/20191108141143/https://www.gwinnettpl.org/locations-and-hours/,2019-11-08,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-770-978-5154,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,https://www.gwinnettpl.org/locations-and-hours/,https://web.archive.org/web/20191108141143/https://www.gwinnettpl.org/locations-and-hours/,2019-11-08,,,,"","","",Gwinnett County Public Library,https://web.archive.org/web/20191022192547/https://www.gwinnettpl.org/,2019-10-22,,,,,,,,,,,,,"","",2020-02-06 CL
0341,Five Forks,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Lawrenceville, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"2780 Five Forks Trickum Road, Lawrenceville, GA 30044",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Lawrenceville,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Gwinnett County,https://web.archive.org/web/20191108141143/https://www.gwinnettpl.org/locations-and-hours/,2019-11-08,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-770-978-5154,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,https://www.gwinnettpl.org/locations-and-hours/,https://web.archive.org/web/20191108141143/https://www.gwinnettpl.org/locations-and-hours/,2019-11-08,,,,"","","",Gwinnett County Public Library,https://web.archive.org/web/20191022192547/https://www.gwinnettpl.org/,2019-10-22,,,,,,,,,,,,,"","",2019-12-10 JL
0342,Grayson Branch,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Grayson, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"700 Grayson Parkway, Grayson, GA 30017",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Grayson,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Gwinnett County,https://web.archive.org/web/20191108141143/https://www.gwinnettpl.org/locations-and-hours/,2019-11-08,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-770-978-5154,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,https://www.gwinnettpl.org/locations-and-hours/,https://web.archive.org/web/20191108141143/https://www.gwinnettpl.org/locations-and-hours/,2019-11-08,,,,"","","",Gwinnett County Public Library,https://web.archive.org/web/20191022192547/https://www.gwinnettpl.org/,2019-10-22,,,,,,,,,,,,,"","",2019-12-12 JL
0343,Hamilton Mill Branch,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Dacula, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"3690 Braselton Highway, Dacula, GA 30019",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Dacula,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Gwinnett County,https://web.archive.org/web/20191108141143/https://www.gwinnettpl.org/locations-and-hours/,2019-11-08,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-770-978-5154,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,https://www.gwinnettpl.org/locations-and-hours/,https://web.archive.org/web/20191108141143/https://www.gwinnettpl.org/locations-and-hours/,2019-11-08,,,,"","","",Gwinnett County Public Library,https://web.archive.org/web/20191022192547/https://www.gwinnettpl.org/,2019-10-22,,,,,,,,,,,,,"","",2019-12-10 JL
0344,Lawrenceville Branch/Administrative Offices,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Lawrenceville, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"1001 Lawrenceville Highway, Lawrenceville, GA 30045",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Lawrenceville,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Gwinnett County,https://web.archive.org/web/20191108141143/https://www.gwinnettpl.org/locations-and-hours/,2019-11-08,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-770-978-5154,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,https://www.gwinnettpl.org/locations-and-hours/,https://web.archive.org/web/20191108141143/https://www.gwinnettpl.org/locations-and-hours/,2019-11-08,,,,"","","",Gwinnett County Public Library,https://web.archive.org/web/20191022192547/https://www.gwinnettpl.org/,2019-10-22,,,,,,,,,,,,,"","",2019-12-10 JL
0345,Lilburn Branch,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Lilburn, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"4817 Church Street, Lilburn, GA 30047",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Lilburn,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Gwinnett County,https://web.archive.org/web/20191108141143/https://www.gwinnettpl.org/locations-and-hours/,2019-11-08,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-770-978-5154,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,https://www.gwinnettpl.org/locations-and-hours/,https://web.archive.org/web/20191108141143/https://www.gwinnettpl.org/locations-and-hours/,2019-11-08,,,,"","","",Gwinnett County Public Library,https://web.archive.org/web/20191022192547/https://www.gwinnettpl.org/,2019-10-22,,,,,,,,,,,,,"","",2019-12-10 JL
0346,Mountain Park Branch,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Lilburn, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"1210 Pounds Road SW, Lilburn, GA 30047",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Lilburn,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Gwinnett County,https://web.archive.org/web/20191108141143/https://www.gwinnettpl.org/locations-and-hours/,2019-11-08,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-770-978-5154,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,https://www.gwinnettpl.org/locations-and-hours/,https://web.archive.org/web/20191108141143/https://www.gwinnettpl.org/locations-and-hours/,2019-11-08,,,,"","","",Gwinnett County Public Library,https://web.archive.org/web/20191022192547/https://www.gwinnettpl.org/,2019-10-22,,,,,,,,,,,,,"","",2019-12-10 JL
